现在的角度[0],现在的速度[0],现在的力矩[0],下个时刻的角度[0],下个时刻的速度[0],现在的角度[1],现在的速度[1],现在的力矩[1],下个时刻的角度[1],下个时刻的速度[1],现在的角度[2],现在的速度[2],现在的力矩[2],下个时刻的角度[2],下个时刻的速度[2],现在的角度[3],现在的速度[3],现在的力矩[3],下个时刻的角度[3],下个时刻的速度[3]
45.4968,4.98811,48.1,0,0,45.5016,5.00009,48.1,0,0,45.4966,5.00758,48.1,0,0,0,0,0,0,0
45.5978,5.0083,48.2,0,0,45.5997,4.99223,48.2,0,0,45.5959,5.00442,48.2,0,0,0,0,0,0,0
45.6967,5.00105,48.3,0,0,45.7001,5.00148,48.3,0,0,45.6958,5.00696,48.3,0,0,0,0,0,0,0
45.7973,5.00774,48.4,0,0,45.8011,5.00215,48.4,0,0,45.7968,5.01047,48.4,0,0,0,0,0,0,0
45.8973,5.00499,48.5,0,0,45.9007,4.99702,48.5,0,0,45.894,4.99871,48.5,0,0,0,0,0,0,0
45.995,4.99902,48.6,0,0,45.9992,4.99513,48.6,0,0,45.996,5.01591,48.6,0,0,0,0,0,0,0
46.0978,5.01611,48.7,0,0,46.0997,5.00276,48.7,0,0,46.0943,5.00289,48.7,0,0,0,0,0,0,0
46.1946,4.99594,48.8,0,0,46.2003,5.0021,48.8,0,0,46.1957,5.01411,48.8,0,0,0,0,0,0,0
46.2972,5.01633,48.9,0,0,46.2985,4.99493,48.9,0,0,46.2948,5.0055,48.9,0,0,0,0,0,0,0
46.3958,5.00191,49,0,0,46.4019,5.01116,49,0,0,46.3914,5.00095,49,0,0,0,0,0,0,0
46.4959,5.00786,49.1,0,0,46.4978,4.98618,49.1,0,0,46.4954,5.0255,49.1,0,0,0,0,0,0,0
46.5964,5.00861,49.2,0,0,46.6026,5.01621,49.2,0,0,46.5951,5.00767,49.2,0,0,0,0,0,0,0
46.6983,5.01134,49.3,0,0,46.6999,4.98823,49.3,0,0,46.6954,5.00994,49.3,0,0,0,0,0,0,0
46.7952,4.9952,49.4,0,0,46.8011,5.00327,49.4,0,0,46.7978,5.01411,49.4,0,0,0,0,0,0,0
46.8982,5.01632,49.5,0,0,46.8996,4.99427,49.5,0,0,46.8963,5.00046,49.5,0,0,0,0,0,0,0
46.9957,4.99707,49.6,0,0,47.001,5.00421,49.6,0,0,46.9977,5.01022,49.6,0,0,0,0,0,0,0
47.0986,5.01515,49.7,0,0,47.1004,4.99668,49.7,0,0,47.0952,4.99797,49.7,0,0,0,0,0,0,0
47.1966,4.99755,49.8,0,0,47.2026,5.00501,49.8,0,0,47.1995,5.01974,49.8,0,0,0,0,0,0,0
47.2999,5.01445,49.9,0,0,47.3015,4.99233,49.9,0,0,47.295,4.98956,49.9,0,0,0,0,0,0,0
47.3963,4.99107,50,0,0,47.3995,4.99253,50,0,0,47.3995,5.02043,50,0,0,0,0,0,0,0
47.4952,5.00381,49.9,0,0,47.4931,4.98468,49.9,0,0,47.4898,4.97644,49.9,0,0,0,0,0,0,0
47.5837,4.61478,49.8,0,0,47.5799,4.61443,49.8,0,0,47.5675,4.59745,49.8,0,0,0,0,0,0,0
47.6581,4.23503,49.7,0,0,47.6544,4.24221,49.7,0,0,47.6461,4.27522,49.7,0,0,0,0,0,0,0
47.732,3.91495,49.6,0,0,47.7218,3.90562,49.6,0,0,47.7193,3.93542,49.6,0,0,0,0,0,0,0
47.8014,3.58625,49.5,0,0,47.7922,3.60745,49.5,0,0,47.7799,3.58749,49.5,0,0,0,0,0,0,0
47.8603,3.25052,49.4,0,0,47.8466,3.25582,49.4,0,0,47.8393,3.29081,49.4,0,0,0,0,0,0,0
47.9145,2.94865,49.3,0,0,47.9001,2.97174,49.3,0,0,47.8893,2.97623,49.3,0,0,0,0,0,0,0
47.9627,2.65169,49.2,0,0,47.9455,2.67097,49.2,0,0,47.9339,2.68893,49.2,0,0,0,0,0,0,0
48.0045,2.36489,49.1,0,0,47.988,2.39788,49.1,0,0,47.9767,2.42002,49.1,0,0,0,0,0,0,0
48.0428,2.09699,49,0,0,48.023,2.11927,49,0,0,48.008,2.1303,49,0,0,0,0,0,0,0
48.0729,1.82394,48.9,0,0,48.0499,1.852,48.9,0,0,48.0358,1.88191,48.9,0,0,0,0,0,0,0
48.0999,1.57883,48.8,0,0,48.0773,1.62158,48.8,0,0,48.0623,1.6452,48.8,0,0,0,0,0,0,0
48.1239,1.33878,48.7,0,0,48.0992,1.37512,48.7,0,0,48.0831,1.39955,48.7,0,0,0,0,0,0,0
48.141,1.09521,48.6,0,0,48.1149,1.13679,48.6,0,0,48.099,1.16695,48.6,0,0,0,0,0,0,0
48.1538,0.870874,48.5,0,0,48.1261,0.914388,48.5,0,0,48.1099,0.94244,48.5,0,0,0,0,0,0,0
48.1628,0.654725,48.4,0,0,48.1343,0.703475,48.4,0,0,48.1173,0.731365,48.4,0,0,0,0,0,0,0
48.1679,0.446262,48.3,0,0,48.1383,0.495455,48.3,0,0,48.1203,0.52395,48.3,0,0,0,0,0,0,0
48.1694,0.244988,48.2,0,0,48.139,0.297247,48.2,0,0,48.1203,0.328396,48.2,0,0,0,0,0,0,0
48.1679,0.0522656,48.1,0,0,48.1361,0.10426,48.1,0,0,48.117,0.137352,48.1,0,0,0,0,0,0,0
48.1671,-0.126055,48,0,0,48.1484,-0.0353786,48,0,0,48.1423,0.0321104,48,0,0,0,0,0,0,0
48.1678,-0.303761,47.9,0,0,48.1461,-0.276716,47.9,0,0,48.1382,-0.27018,47.9,0,0,0,0,0,0,0
48.1641,-0.498411,47.8,0,0,48.1404,-0.463888,47.8,0,0,48.1317,-0.451613,47.8,0,0,0,0,0,0,0
48.1563,-0.684576,47.7,0,0,48.1312,-0.644694,47.7,0,0,48.1226,-0.62848,47.7,0,0,0,0,0,0,0
48.141,-0.871647,47.6,0,0,48.1122,-0.835306,47.6,0,0,48.1062,-0.81318,47.6,0,0,0,0,0,0,0
48.1228,-1.03393,47.5,0,0,48.0898,-0.991616,47.5,0,0,48.0847,-0.978623,47.5,0,0,0,0,0,0,0
48.0961,-1.20473,47.4,0,0,48.0613,-1.14886,47.4,0,0,48.0525,-1.14885,47.4,0,0,0,0,0,0,0
48.0678,-1.34252,47.3,0,0,48.0316,-1.28244,47.3,0,0,48.0212,-1.27018,47.3,0,0,0,0,0,0,0
48.0327,-1.4903,47.2,0,0,47.9965,-1.42419,47.2,0,0,47.9841,-1.41039,47.2,0,0,0,0,0,0,0
48.0001,-1.60264,47.1,0,0,47.9621,-1.54091,47.1,0,0,47.9459,-1.52813,47.1,0,0,0,0,0,0,0
47.9594,-1.74627,47,0,0,47.9218,-1.67599,47,0,0,47.9069,-1.64292,47,0,0,0,0,0,0,0
47.9215,-1.84749,46.9,0,0,47.8836,-1.77949,46.9,0,0,47.8651,-1.76111,46.9,0,0,0,0,0,0,0
47.8801,-1.96992,46.8,0,0,47.8415,-1.90215,46.8,0,0,47.8231,-1.86812,46.8,0,0,0,0,0,0,0
47.8348,-2.08634,46.7,0,0,47.7959,-2.0167,46.7,0,0,47.7781,-1.98189,46.7,0,0,0,0,0,0,0
47.79,-2.18521,46.6,0,0,47.7479,-2.12241,46.6,0,0,47.7271,-2.09693,46.6,0,0,0,0,0,0,0
47.7379,-2.30439,46.5,0,0,47.6991,-2.21884,46.5,0,0,47.6813,-2.17377,46.5,0,0,0,0,0,0,0
47.691,-2.37891,46.4,0,0,47.6492,-2.31555,46.4,0,0,47.6294,-2.28781,46.4,0,0,0,0,0,0,0
47.638,-2.49111,46.3,0,0,47.5978,-2.41056,46.3,0,0,47.5786,-2.37284,46.3,0,0,0,0,0,0,0
47.5856,-2.57536,46.2,0,0,47.5449,-2.50342,46.2,0,0,47.5262,-2.46697,46.2,0,0,0,0,0,0,0
47.5298,-2.67088,46.1,0,0,47.4887,-2.5975,46.1,0,0,47.4694,-2.56456,46.1,0,0,0,0,0,0,0
47.4723,-2.75582,46,0,0,47.4317,-2.67969,46,0,0,47.4156,-2.6365,46,0,0,0,0,0,0,0
47.4175,-2.82701,45.9,0,0,47.3756,-2.75581,45.9,0,0,47.3627,-2.71846,45.9,0,0,0,0,0,0,0
47.3597,-2.91662,45.8,0,0,47.3178,-2.84017,45.8,0,0,47.2998,-2.82933,45.8,0,0,0,0,0,0,0
47.2966,-3.00722,45.7,0,0,47.2556,-2.92838,45.7,0,0,47.2322,-2.90911,45.7,0,0,0,0,0,0,0
47.2315,-3.07965,45.6,0,0,47.1912,-3.00321,45.6,0,0,47.1724,-2.94858,45.6,0,0,0,0,0,0,0
47.1696,-3.13553,45.5,0,0,47.1284,-3.06382,45.5,0,0,47.108,-3.03377,45.5,0,0,0,0,0,0,0
47.1038,-3.2146,45.4,0,0,47.0619,-3.14133,45.4,0,0,47.0433,-3.09953,45.4,0,0,0,0,0,0,0
47.0376,-3.27833,45.3,0,0,46.9956,-3.20193,45.3,0,0,46.9775,-3.16658,45.3,0,0,0,0,0,0,0
46.9694,-3.3448,45.2,0,0,46.9279,-3.26669,45.2,0,0,46.911,-3.23089,45.2,0,0,0,0,0,0,0
46.9036,-3.39712,45.1,0,0,46.8606,-3.32529,45.1,0,0,46.8428,-3.29617,45.1,0,0,0,0,0,0,0
46.836,-3.46399,45,0,0,46.7927,-3.38619,45,0,0,46.7746,-3.3545,45,0,0,0,0,0,0,0
46.764,-3.53404,44.9,0,0,46.7222,-3.45113,44.9,0,0,46.7035,-3.41983,44.9,0,0,0,0,0,0,0
46.6935,-3.58177,44.8,0,0,46.6497,-3.51051,44.8,0,0,46.6322,-3.47325,44.8,0,0,0,0,0,0,0
46.6206,-3.6414,44.7,0,0,46.5773,-3.56015,44.7,0,0,46.56,-3.52753,44.7,0,0,0,0,0,0,0
46.5465,-3.69431,44.6,0,0,46.5021,-3.61754,44.6,0,0,46.4855,-3.58464,44.6,0,0,0,0,0,0,0
46.4705,-3.74598,44.5,0,0,46.4259,-3.66561,44.5,0,0,46.4049,-3.64596,44.5,0,0,0,0,0,0,0
46.3894,-3.8026,44.4,0,0,46.3481,-3.71288,44.4,0,0,46.3324,-3.66131,44.4,0,0,0,0,0,0,0
46.3177,-3.81382,44.3,0,0,46.2725,-3.74779,44.3,0,0,46.2543,-3.72571,44.3,0,0,0,0,0,0,0
46.238,-3.8854,44.2,0,0,46.1966,-3.79349,44.2,0,0,46.1796,-3.75701,44.2,0,0,0,0,0,0,0
46.1607,-3.9163,44.1,0,0,46.1156,-3.8501,44.1,0,0,46.1005,-3.81445,44.1,0,0,0,0,0,0,0
46.0822,-3.96102,44,0,0,46.0385,-3.87517,44,0,0,46.0224,-3.8502,44,0,0,0,0,0,0,0
46.0025,-4.0034,43.9,0,0,45.959,-3.92273,43.9,0,0,45.9446,-3.88915,43.9,0,0,0,0,0,0,0
45.9246,-4.03575,43.8,0,0,45.8795,-3.96049,43.8,0,0,45.8642,-3.93624,43.8,0,0,0,0,0,0,0
45.8418,-4.08865,43.7,0,0,45.7985,-4.00157,43.7,0,0,45.7836,-3.97272,43.7,0,0,0,0,0,0,0
45.7611,-4.1147,43.6,0,0,45.7164,-4.03909,43.6,0,0,45.7015,-4.01189,43.6,0,0,0,0,0,0,0
45.6787,-4.15415,43.5,0,0,45.633,-4.07492,43.5,0,0,45.6179,-4.04819,43.5,0,0,0,0,0,0,0
45.5938,-4.19245,43.4,0,0,45.5492,-4.10604,43.4,0,0,45.5334,-4.08059,43.4,0,0,0,0,0,0,0
45.5105,-4.21633,43.3,0,0,45.4652,-4.13661,43.3,0,0,45.451,-4.10341,43.3,0,0,0,0,0,0,0
45.4252,-4.25149,43.2,0,0,45.3803,-4.16796,43.2,0,0,45.3653,-4.14383,43.2,0,0,0,0,0,0,0
45.3401,-4.27789,43.1,0,0,45.2944,-4.19784,43.1,0,0,45.2822,-4.16378,43.1,0,0,0,0,0,0,0
45.2544,-4.30703,43,0,0,45.2104,-4.21919,43,0,0,45.1946,-4.20575,43,0,0,0,0,0,0,0
45.1688,-4.33247,42.9,0,0,45.1231,-4.25635,42.9,0,0,45.1102,-4.22035,42.9,0,0,0,0,0,0,0
45.0803,-4.3662,42.8,0,0,45.037,-4.27649,42.8,0,0,45.0226,-4.25684,42.8,0,0,0,0,0,0,0
44.9943,-4.38081,42.7,0,0,44.949,-4.30711,42.7,0,0,44.9363,-4.27622,42.7,0,0,0,0,0,0,0
44.9075,-4.40862,42.6,0,0,44.8636,-4.32193,42.6,0,0,44.8502,-4.3007,42.6,0,0,0,0,0,0,0
44.8206,-4.43297,42.5,0,0,44.7748,-4.35771,42.5,0,0,44.7621,-4.33144,42.5,0,0,0,0,0,0,0
44.7296,-4.46678,42.4,0,0,44.6854,-4.37935,42.4,0,0,44.6734,-4.35432,42.4,0,0,0,0,0,0,0
44.6423,-4.47447,42.3,0,0,44.5962,-4.39808,42.3,0,0,44.5838,-4.37721,42.3,0,0,0,0,0,0,0
44.5534,-4.5014,42.2,0,0,44.5083,-4.41475,42.2,0,0,44.4957,-4.39269,42.2,0,0,0,0,0,0,0
44.4648,-4.52094,42.1,0,0,44.4207,-4.43599,42.1,0,0,44.4077,-4.41421,42.1,0,0,0,0,0,0,0
44.3749,-4.54501,42,0,0,44.3308,-4.46458,42,0,0,44.3182,-4.43965,42,0,0,0,0,0,0,0
44.2839,-4.56624,41.9,0,0,44.2377,-4.49089,41.9,0,0,44.2259,-4.46609,41.9,0,0,0,0,0,0,0
44.1918,-4.58554,41.8,0,0,44.1472,-4.49702,41.8,0,0,44.1365,-4.4727,41.8,0,0,0,0,0,0,0
44.1002,-4.59866,41.7,0,0,44.0564,-4.51522,41.7,0,0,44.0452,-4.49672,41.7,0,0,0,0,0,0,0
44.0082,-4.61477,41.6,0,0,43.9633,-4.53757,41.6,0,0,43.9539,-4.51269,41.6,0,0,0,0,0,0,0
43.9158,-4.63087,41.5,0,0,43.8722,-4.54546,41.5,0,0,43.8615,-4.53136,41.5,0,0,0,0,0,0,0
43.8248,-4.64074,41.4,0,0,43.7801,-4.5641,41.4,0,0,43.7709,-4.54095,41.4,0,0,0,0,0,0,0
43.7328,-4.6601,41.3,0,0,43.6887,-4.5767,41.3,0,0,43.678,-4.56354,41.3,0,0,0,0,0,0,0
43.6394,-4.678,41.2,0,0,43.5956,-4.59673,41.2,0,0,43.5864,-4.57353,41.2,0,0,0,0,0,0,0
43.5463,-4.68932,41.1,0,0,43.502,-4.61053,41.1,0,0,43.4929,-4.59376,41.1,0,0,0,0,0,0,0
43.4535,-4.7012,41,0,0,43.408,-4.62346,41,0,0,43.3984,-4.6078,41,0,0,0,0,0,0,0
43.3579,-4.72125,40.9,0,0,43.3145,-4.63295,40.9,0,0,43.3056,-4.61356,40.9,0,0,0,0,0,0,0
43.2649,-4.72272,40.8,0,0,43.2221,-4.64207,40.8,0,0,43.2118,-4.62938,40.8,0,0,0,0,0,0,0
43.1702,-4.74006,40.7,0,0,43.1278,-4.66065,40.7,0,0,43.12,-4.6356,40.7,0,0,0,0,0,0,0
43.0772,-4.74527,40.6,0,0,43.0333,-4.67185,40.6,0,0,43.0229,-4.66377,40.6,0,0,0,0,0,0,0
42.9799,-4.76903,40.5,0,0,42.9371,-4.68579,40.5,0,0,42.9298,-4.6591,40.5,0,0,0,0,0,0,0
42.8869,-4.76313,40.4,0,0,42.8433,-4.6869,40.4,0,0,42.8348,-4.67673,40.4,0,0,0,0,0,0,0
42.7911,-4.78295,40.3,0,0,42.7496,-4.69831,40.3,0,0,42.7403,-4.68429,40.3,0,0,0,0,0,0,0
42.6974,-4.7852,40.2,0,0,42.6546,-4.71241,40.2,0,0,42.6486,-4.68729,40.2,0,0,0,0,0,0,0
42.604,-4.79599,40.1,0,0,42.561,-4.71852,40.1,0,0,42.5519,-4.71536,40.1,0,0,0,0,0,0,0
42.5062,-4.81904,40,0,0,42.4644,-4.73756,40,0,0,42.4564,-4.71807,40,0,0,0,0,0,0,0
42.4114,-4.81553,39.9,0,0,42.3672,-4.74541,39.9,0,0,42.3586,-4.73232,39.9,0,0,0,0,0,0,0
42.3135,-4.83316,39.8,0,0,42.2731,-4.74243,39.8,0,0,42.265,-4.72562,39.8,0,0,0,0,0,0,0
42.2213,-4.82229,39.7,0,0,42.1779,-4.75628,39.7,0,0,42.1676,-4.7468,39.7,0,0,0,0,0,0,0
42.1222,-4.85411,39.6,0,0,42.0835,-4.76302,39.6,0,0,42.0732,-4.74427,39.6,0,0,0,0,0,0,0
42.0272,-4.84536,39.5,0,0,41.9834,-4.78745,39.5,0,0,41.9736,-4.76738,39.5,0,0,0,0,0,0,0
41.9262,-4.86925,39.4,0,0,41.8867,-4.77873,39.4,0,0,41.8792,-4.75485,39.4,0,0,0,0,0,0,0
41.832,-4.85091,39.3,0,0,41.7902,-4.78431,39.3,0,0,41.7773,-4.78432,39.3,0,0,0,0,0,0,0
41.7295,-4.88201,39.2,0,0,41.6918,-4.79551,39.2,0,0,41.6858,-4.75443,39.2,0,0,0,0,0,0,0
41.6387,-4.84794,39.1,0,0,41.5971,-4.78892,39.1,0,0,41.5891,-4.78307,39.1,0,0,0,0,0,0,0
41.54,-4.88478,39,0,0,41.5018,-4.80032,39,0,0,41.4925,-4.78872,39,0,0,0,0,0,0,0
41.4452,-4.87751,38.9,0,0,41.4038,-4.81547,38.9,0,0,41.3953,-4.79686,38.9,0,0,0,0,0,0,0
41.3455,-4.89931,38.8,0,0,41.3081,-4.81373,38.8,0,0,41.3002,-4.79627,38.8,0,0,0,0,0,0,0
41.2509,-4.88694,38.7,0,0,41.2092,-4.8293,38.7,0,0,41.2039,-4.80835,38.7,0,0,0,0,0,0,0
41.153,-4.90488,38.6,0,0,41.1139,-4.82231,38.6,0,0,41.1023,-4.82853,38.6,0,0,0,0,0,0,0
41.0541,-4.91141,38.5,0,0,41.0165,-4.83603,38.5,0,0,41.0132,-4.79429,38.5,0,0,0,0,0,0,0
40.9597,-4.90207,38.4,0,0,40.923,-4.83121,38.4,0,0,40.9118,-4.84506,38.4,0,0,0,0,0,0,0
40.8605,-4.92441,38.3,0,0,40.8199,-4.86738,38.3,0,0,40.8156,-4.82928,38.3,0,0,0,0,0,0,0
40.7622,-4.92374,38.2,0,0,40.7225,-4.84699,38.2,0,0,40.7158,-4.84551,38.2,0,0,0,0,0,0,0
40.6641,-4.9263,38.1,0,0,40.6232,-4.85651,38.1,0,0,40.6192,-4.83735,38.1,0,0,0,0,0,0,0
40.5654,-4.9311,38,0,0,40.529,-4.84537,38,0,0,40.5239,-4.8409,38,0,0,0,0,0,0,0
40.471,-4.92284,37.9,0,0,40.4302,-4.86721,37.9,0,0,40.4271,-4.85287,37.9,0,0,0,0,0,0,0
40.3728,-4.94245,37.8,0,0,40.3351,-4.86034,37.8,0,0,40.3308,-4.85747,37.8,0,0,0,0,0,0,0
40.2754,-4.94353,37.7,0,0,40.2359,-4.87952,37.7,0,0,40.231,-4.87309,37.7,0,0,0,0,0,0,0
40.1759,-4.95402,37.6,0,0,40.1375,-4.87863,37.6,0,0,40.1341,-4.86634,37.6,0,0,0,0,0,0,0
40.0785,-4.94934,37.5,0,0,40.0404,-4.87866,37.5,0,0,40.0356,-4.87589,37.5,0,0,0,0,0,0,0
39.9824,-4.9511,37.4,0,0,39.942,-4.88725,37.4,0,0,39.9383,-4.87563,37.4,0,0,0,0,0,0,0
39.8817,-4.96959,37.3,0,0,39.8468,-4.882,37.3,0,0,39.8417,-4.87883,37.3,0,0,0,0,0,0,0
39.7853,-4.95738,37.2,0,0,39.7448,-4.90762,37.2,0,0,39.7407,-4.896,37.2,0,0,0,0,0,0,0
39.6821,-4.98122,37.1,0,0,39.647,-4.89377,37.1,0,0,39.642,-4.88833,37.1,0,0,0,0,0,0,0
39.5847,-4.96101,37,0,0,39.5447,-4.90892,37,0,0,39.5428,-4.89192,37,0,0,0,0,0,0,0
39.4822,-4.9782,36.9,0,0,39.448,-4.89066,36.9,0,0,39.4455,-4.88883,36.9,0,0,0,0,0,0,0
39.3883,-4.95203,36.8,0,0,39.35,-4.89999,36.8,0,0,39.3488,-4.8922,36.8,0,0,0,0,0,0,0
39.2891,-4.97668,36.7,0,0,39.2536,-4.89995,36.7,0,0,39.2506,-4.90208,36.7,0,0,0,0,0,0,0
39.1918,-4.97329,36.6,0,0,39.1543,-4.91321,36.6,0,0,39.1531,-4.90358,36.6,0,0,0,0,0,0,0
39.0923,-4.98379,36.5,0,0,39.0563,-4.91165,36.5,0,0,39.0547,-4.91018,36.5,0,0,0,0,0,0,0
38.9942,-4.98104,36.4,0,0,38.9574,-4.91751,36.4,0,0,38.9563,-4.91318,36.4,0,0,0,0,0,0,0
38.8953,-4.98661,36.3,0,0,38.8582,-4.92016,36.3,0,0,38.8571,-4.9181,36.3,0,0,0,0,0,0,0
38.7958,-4.99031,36.2,0,0,38.7589,-4.9217,36.2,0,0,38.7575,-4.92081,36.2,0,0,0,0,0,0,0
38.6962,-4.99127,36.1,0,0,38.6613,-4.91877,36.1,0,0,38.6602,-4.91557,36.1,0,0,0,0,0,0,0
38.5982,-4.98804,36,0,0,38.5612,-4.92965,36,0,0,38.5605,-4.92632,36,0,0,0,0,0,0,0
38.4978,-4.9976,35.9,0,0,38.4622,-4.92673,35.9,0,0,38.462,-4.92441,35.9,0,0,0,0,0,0,0
38.3982,-4.99481,35.8,0,0,38.3617,-4.93215,35.8,0,0,38.363,-4.92794,35.8,0,0,0,0,0,0,0
38.2997,-4.9929,35.7,0,0,38.2639,-4.92474,35.7,0,0,38.2656,-4.92577,35.7,0,0,0,0,0,0,0
38.2015,-4.99499,35.6,0,0,38.1665,-4.92749,35.6,0,0,38.1669,-4.93393,35.6,0,0,0,0,0,0,0
38.1035,-4.99784,35.5,0,0,38.0669,-4.93765,35.5,0,0,38.0678,-4.93734,35.5,0,0,0,0,0,0,0
38.0017,-5.01091,35.4,0,0,37.968,-4.93672,35.4,0,0,37.9675,-4.94191,35.4,0,0,0,0,0,0,0
37.9045,-4.99617,35.3,0,0,37.8672,-4.94346,35.3,0,0,37.8677,-4.94006,35.3,0,0,0,0,0,0,0
37.8039,-5.0098,35.2,0,0,37.7706,-4.93164,35.2,0,0,37.7677,-4.94094,35.2,0,0,0,0,0,0,0
37.7055,-5.00292,35.1,0,0,37.6696,-4.94874,35.1,0,0,37.6686,-4.93902,35.1,0,0,0,0,0,0,0
37.6034,-5.01539,35,0,0,37.5721,-4.93813,35,0,0,37.571,-4.93647,35,0,0,0,0,0,0,0
37.5065,-4.99872,34.9,0,0,37.4711,-4.95157,34.9,0,0,37.4694,-4.951,34.9,0,0,0,0,0,0,0
37.403,-5.02045,34.8,0,0,37.3709,-4.9475,34.8,0,0,37.3714,-4.93915,34.8,0,0,0,0,0,0,0
37.3034,-5.00439,34.7,0,0,37.27,-4.94907,34.7,0,0,37.2711,-4.94851,34.7,0,0,0,0,0,0,0
37.2047,-5.00298,34.6,0,0,37.1707,-4.94361,34.6,0,0,37.1697,-4.95061,34.6,0,0,0,0,0,0,0
37.103,-5.01287,34.5,0,0,37.0725,-4.94177,34.5,0,0,37.0726,-4.9375,34.5,0,0,0,0,0,0,0
37.0072,-4.99521,34.4,0,0,36.9725,-4.94978,34.4,0,0,36.9702,-4.956,34.4,0,0,0,0,0,0,0
36.9025,-5.02478,34.3,0,0,36.8727,-4.94914,34.3,0,0,36.8716,-4.94223,34.3,0,0,0,0,0,0,0
36.8053,-4.99746,34.2,0,0,36.7714,-4.9534,34.2,0,0,36.7695,-4.95326,34.2,0,0,0,0,0,0,0
36.7027,-5.01613,34.1,0,0,36.672,-4.94635,34.1,0,0,36.6701,-4.94296,34.1,0,0,0,0,0,0,0
36.6041,-5.00165,34,0,0,36.5723,-4.94822,34,0,0,36.5726,-4.93889,34,0,0,0,0,0,0,0
36.5034,-5.00909,33.9,0,0,36.474,-4.945,33.9,0,0,36.4733,-4.94819,33.9,0,0,0,0,0,0,0
36.4067,-4.99787,33.8,0,0,36.3743,-4.95185,33.8,0,0,36.3717,-4.95535,33.8,0,0,0,0,0,0,0
36.3038,-5.01968,33.7,0,0,36.2749,-4.95149,33.7,0,0,36.2732,-4.94473,33.7,0,0,0,0,0,0,0
36.206,-5.0014,33.6,0,0,36.174,-4.95633,33.6,0,0,36.1739,-4.94916,33.6,0,0,0,0,0,0,0
36.1052,-5.01305,33.5,0,0,36.0752,-4.94939,33.5,0,0,36.0765,-4.94581,33.5,0,0,0,0,0,0,0
36.0081,-5.00234,33.4,0,0,35.9772,-4.94979,33.4,0,0,35.9774,-4.95496,33.4,0,0,0,0,0,0,0
35.9088,-5.01288,33.3,0,0,35.8788,-4.95426,33.3,0,0,35.8803,-4.95155,33.3,0,0,0,0,0,0,0
35.81,-5.01323,33.2,0,0,35.7797,-4.95888,33.2,0,0,35.7793,-4.96654,33.2,0,0,0,0,0,0,0
35.7095,-5.01956,33.1,0,0,35.6789,-4.96512,33.1,0,0,35.679,-4.96289,33.1,0,0,0,0,0,0,0
35.6096,-5.01706,33,0,0,35.5794,-4.96016,33,0,0,35.5827,-4.95261,33,0,0,0,0,0,0,0
35.5134,-5.00799,32.9,0,0,35.4815,-4.95719,32.9,0,0,35.4809,-4.97268,32.9,0,0,0,0,0,0,0
35.4101,-5.03278,32.8,0,0,35.3822,-4.96422,32.8,0,0,35.3861,-4.95226,32.8,0,0,0,0,0,0,0
35.315,-5.00639,32.7,0,0,35.284,-4.963,32.7,0,0,35.2849,-4.97746,32.7,0,0,0,0,0,0,0
35.2117,-5.03564,32.6,0,0,35.1824,-4.97502,32.6,0,0,35.1865,-4.9685,32.6,0,0,0,0,0,0,0
35.1137,-5.01624,32.5,0,0,35.0818,-4.96937,32.5,0,0,35.0831,-4.9838,32.5,0,0,0,0,0,0,0
35.0086,-5.03775,32.4,0,0,34.9817,-4.96678,32.4,0,0,34.9842,-4.96613,32.4,0,0,0,0,0,0,0
34.9129,-5.00493,32.3,0,0,34.8812,-4.96801,32.3,0,0,34.8834,-4.97325,32.3,0,0,0,0,0,0,0
34.8104,-5.02996,32.2,0,0,34.7834,-4.96005,32.2,0,0,34.7845,-4.96707,32.2,0,0,0,0,0,0,0
34.7129,-5.01274,32.1,0,0,34.6829,-4.97076,32.1,0,0,34.687,-4.96525,32.1,0,0,0,0,0,0,0
34.613,-5.02317,32,0,0,34.5845,-4.96483,32,0,0,34.586,-4.97877,32,0,0,0,0,0,0,0
34.5127,-5.02435,31.9,0,0,34.4833,-4.97478,31.9,0,0,34.4878,-4.96969,31.9,0,0,0,0,0,0,0
34.4139,-5.02037,31.8,0,0,34.3847,-4.96614,31.8,0,0,34.388,-4.97739,31.8,0,0,0,0,0,0,0
34.3128,-5.02805,31.7,0,0,34.2848,-4.97169,31.7,0,0,34.2885,-4.97677,31.7,0,0,0,0,0,0,0
34.2147,-5.01875,31.6,0,0,34.1857,-4.96998,31.6,0,0,34.1896,-4.97643,31.6,0,0,0,0,0,0,0
34.1134,-5.03003,31.5,0,0,34.0852,-4.97488,31.5,0,0,34.0903,-4.97906,31.5,0,0,0,0,0,0,0
34.0146,-5.02144,31.4,0,0,33.9836,-4.97694,31.4,0,0,33.9894,-4.98461,31.4,0,0,0,0,0,0,0
33.9121,-5.03285,31.3,0,0,33.8851,-4.96648,31.3,0,0,33.8908,-4.97708,31.3,0,0,0,0,0,0,0
33.8152,-5.01464,31.2,0,0,33.785,-4.97302,31.2,0,0,33.7899,-4.98567,31.2,0,0,0,0,0,0,0
33.7129,-5.03325,31.1,0,0,33.6868,-4.96824,31.1,0,0,33.6917,-4.97707,31.1,0,0,0,0,0,0,0
33.6159,-5.01616,31,0,0,33.5872,-4.97477,31,0,0,33.5912,-4.98593,31,0,0,0,0,0,0,0
